lon,lat,probability
0,-90,5
0,-88,7
0,-87,9
0,-86,11
0,-85,13
0,-84,15
0,-83,17
0,-82,18
0,-81,20
0,-80,21
0,-79,22
0,-78,22
0,-77,22
0,-76,21
0,-75,20
0,-74,19
0,-73,17
0,-72,16
0,-71,14
0,-70,12
0,-69,10
0,-68,8
0,-67,7
0,-66,6
0,-65,5
0,-64,4
0,-63,3
0,-62,2
0,-61,2
0,-60,1
0,-59,1
0,-58,1
0,-1,1
0,0,3
0,56,1
0,57,2
0,58,3
0,59,4
0,60,7
0,61,9
0,62,13
0,63,17
0,64,21
0,65,24
0,66,27
0,67,28
0,68,28
0,69,26
0,70,24
0,71,21
0,72,17
0,73,13
0,74,10
0,75,7
0,76,5
0,77,3
0,78,2
0,79,1
0,80,1
1,-90,5
1,-88,7
1,-87,9
1,-86,11
1,-85,13
1,-84,15
1,-83,17
1,-82,18
1,-81,20
1,-80,21
1,-79,22
1,-78,22
1,-77,22
1,-76,22
1,-75,21
1,-74,19
1,-73,18
1,-72,16
1,-71,14
1,-70,12
1,-69,11
1,-68,9
1,-67,7
1,-66,6
1,-65,5
1,-64,4
1,-63,3
1,-62,2
1,-61,2
1,-60,1
1,-59,1
1,-58,1
1,-57,1
1,-1,1
1,0,3
1,56,1
1,57,1
1,58,3
1,59,4
1,60,6
1,61,9
1,62,13
1,63,17
1,64,21
1,65,24
1,66,26
1,67,28
1,68,28
1,69,26
1,70,24
1,71,21
1,72,17
1,73,13
1,74,10
1,75,7
1,76,5
1,77,3
1,78,2
1,79,1
1,80,1
2,-90,5
2,-88,7
2,-87,9
2,-86,11
2,-85,13
2,-84,15
2,-83,16
2,-82,18
2,-81,20
2,-80,21
2,-79,22
2,-78,22
2,-77,22
2,-76,22
2,-75,21
2,-74,20
2,-73,18
2,-72,17
2,-71,15
2,-70,13
2,-69,11
2,-68,9
2,-67,8
2,-66,6
2,-65,5
2,-64,4
2,-63,3
2,-62,3
2,-61,2
2,-60,1
2,-59,1
2,-58,1
2,-57,1
2,-1,1
2,0,3
2,56,1
2,57,1
2,58,3
2,59,4
2,60,6
2,61,9
2,62,13
2,63,16
2,64,20
2,65,24
2,66,26
2,67,28
2,68,28
2,69,26
2,70,24
2,71,21
